request_id,cls,prompt_len,output_len,hot,arrival_cv1,arrival_cv2,arrival_cv3
3859,short,784,200,0,1274.118119732665,1226.7965113559264,1268.1897260135095
3860,short,837,200,0,1274.1433678711103,1227.5998289215756,1268.1897260191627
3861,short,762,200,0,1274.171245928312,1229.8937735195818,1268.1897260195317
3862,long,8000,200,1,1274.435151582688,1230.1970837874512,1279.0444968643283
3863,long,8900,200,0,1274.8630291324635,1230.1987616032695,1279.0445045539204
3864,short,926,200,0,1275.370746594451,1230.279548457232,1279.0445045539204
3865,short,1268,200,0,1276.5135356130377,1230.7730183515478,1279.070715221679
3866,long,8000,200,1,1276.7181272023358,1230.8651739441375,1279.0707152788061
3867,short,1166,200,0,1276.7190622834191,1230.9390904619868,1279.0719259318491
3868,short,787,200,0,1276.7776073027446,1230.9417529673801,1279.072114390579
3869,long,8579,200,0,1277.1616093143373,1230.945779150475,1280.4991311458173
3870,long,8481,200,0,1277.3881599449885,1231.2690005141556,1280.9074698458348
3871,short,857,200,0,1277.4314532013993,1231.3804802956597,1280.911876323619
3872,short,1098,200,0,1277.6676712634276,1232.1541872043706,1283.3154900615464
3873,short,1472,200,0,1277.7473162613474,1232.2047523261906,1284.0271485057178
3874,short,1197,200,0,1278.1840044926894,1232.2221791391546,1284.0396444129744
3875,short,880,200,0,1278.3558227126591,1233.9695022937246,1284.0396784858372
3876,long,9500,200,1,1279.1884035220617,1234.8396981340186,1284.039679288039
3877,short,902,200,0,1279.4339703425408,1234.9464146574032,1284.0396792964443
3878,short,632,200,0,1280.0847463156747,1234.949095044736,1284.04257625147
3879,short,1207,200,0,1280.1529365911078,1235.3714304970474,1284.1128717792033
3880,long,9526,200,0,1280.4434750132245,1235.4713213147897,1284.1128717792076
3881,short,1422,200,0,1280.755646266924,1235.4751361730443,1284.1131297238835
3882,long,10620,200,0,1281.9432748519657,1235.4751426030475,1287.212656754016
3883,long,9751,200,1,1281.964658626864,1235.624345789812,1287.2150535346304
3884,short,1494,200,0,1282.0947049338195,1235.857674416617,1287.215056936308
3885,short,1069,200,0,1282.1985955033601,1236.053103944479,1287.8753783247746
3886,long,9678,200,1,1282.847830653348,1236.1210949849085,1287.8803137669652
3887,short,672,200,0,1283.3231233446684,1236.18480770809,1287.88038677137
3888,short,805,200,0,1283.7359526073774,1236.2234692945474,1287.880386771563
3889,short,1247,200,0,1283.7860990194372,1236.223557401627,1287.8808299133323
3890,short,2137,200,0,1283.7864715278517,1236.2690118831736,1293.0716455090603
3891,short,907,200,0,1284.3011081084335,1236.380877630524,1293.0716456334678
3892,long,8680,200,1,1284.3427491056693,1236.5038673506162,1294.2334423473492
3893,short,1196,200,0,1284.4982543197114,1236.8055674065913,1294.2334428962854
3894,long,8841,200,1,1284.9698924450997,1237.1496034055588,1294.9096100461918
3895,short,643,200,0,1284.975498296172,1237.1898106527985,1294.9096100820232
3896,short,2423,200,0,1285.4422433128111,1237.1899736144037,1294.9469354158389
3897,short,826,200,0,1286.6049411609963,1238.5496726720187,1296.9376413877765
3898,long,10537,200,1,1287.1424264584493,1238.5856003716883,1296.9376939922329
3899,short,1484,200,0,1287.3155086713728,1238.702208847425,1296.973629883917
3900,long,8990,200,0,1287.4610579773127,1238.7046853549061,1297.5646741710773
3901,short,825,200,0,1287.5443340401316,1238.7047533567263,1297.843878752261
3902,long,8538,200,0,1287.958077470039,1240.7620965315118,1299.3112458924718
3903,short,1319,200,0,1288.0889448252856,1240.8525980055654,1302.0332130715844
3904,long,9099,200,1,1288.100656997527,1240.8609534994025,1304.4753182546078
3905,long,9209,200,1,1288.324951693046,1240.8887067915578,1304.5869970718445
3906,short,1557,200,0,1288.3423681985053,1240.952352434564,1304.902148228218
3907,short,1350,200,0,1289.0006490818207,1241.1827832514398,1304.9022019662928
3908,short,1202,200,0,1289.2213225165065,1241.306996487656,1304.9087498161223
3909,long,8000,200,1,1289.3435422900554,1241.489286862283,1304.9171553283209
3910,long,10238,200,0,1289.393790175213,1241.7355281087018,1304.918709211142
3911,short,1704,200,0,1289.5345908429533,1241.739734161837,1305.2679491961267
3912,short,802,200,0,1290.1143972315135,1242.2044699095436,1310.4077729434864
3913,short,1660,200,0,1290.3121593135536,1244.529525346002,1310.4078796868246
3914,long,8000,200,0,1290.5599363779515,1244.5536341820014,1310.4437611761666
3915,short,928,200,0,1291.9099802786468,1244.59244404606,1311.4520079509928
3916,short,2293,200,0,1292.0316350329078,1250.4265624355658,1311.452156825769
3917,short,663,200,0,1292.225235334455,1250.954399407791,1311.4524595508194
3918,long,8000,200,1,1292.404879315717,1250.9628006020819,1311.45245956942
3919,long,8222,200,1,1292.4211245608462,1251.3910568097942,1311.6583110846364
3920,short,1048,200,0,1292.9514343749863,1251.4386674031987,1311.6589084967711
3921,short,890,200,0,1293.227339642776,1253.9561450775104,1311.6589513186539
3922,short,855,200,0,1294.0528198557035,1253.9582525429682,1311.6589513295244
3923,long,11023,200,1,1294.3103843522545,1254.0733483405654,1311.6622166824088
3924,short,674,200,0,1294.4370775402629,1254.1079525329123,1311.6622212005168
3925,short,1206,200,0,1294.7180396060817,1255.0473420442722,1311.6624545342559
3926,short,940,200,0,1294.9946564507031,1255.4483457854178,1311.6624553223094
3927,short,1165,200,0,1295.5607415095117,1255.4880805405448,1311.66649147682
3928,long,8000,200,0,1296.1067603835559,1255.489089856093,1311.6665042557054
3929,long,8000,200,1,1296.5480402279882,1255.7997327434507,1312.4589957386502
3930,short,861,200,0,1296.605780642261,1256.5790142123017,1312.4591894824107
3931,short,1499,200,0,1297.358039858651,1256.5878554821988,1312.4591941177196
3932,short,1038,200,0,1297.3657546863249,1256.5878554830606,1312.4591941378612
3933,long,10477,200,0,1298.131226030348,1256.6530897392481,1312.459813254209
3934,short,1177,200,0,1298.6344992377108,1256.6836977910805,1312.4598188795544
3935,short,1211,200,0,1298.8617841844155,1256.7750968169198,1312.469869780573
3936,short,770,200,0,1298.8722578989532,1256.7787955316717,1312.8807215671839
3937,short,1898,200,0,1300.2979209481393,1257.0110646165228,1314.0490889977384
3938,long,10111,200,0,1300.4678953385387,1257.034134673493,1314.0572099685492
3939,short,481,200,0,1300.6057477217378,1257.08144170066,1314.0572107418175
3940,long,8919,200,1,1301.4985401126748,1257.0814417043248,1314.7006254182195
3941,short,1187,200,0,1301.5489576657762,1258.2436938752924,1314.7006480097336
3942,long,12309,200,0,1301.7832043523347,1258.2548130737293,1315.3710895045954
3943,long,13000,200,1,1301.8618097862898,1258.2756907283845,1315.3710900332048
3944,long,11125,200,1,1302.0500567914455,1258.2854327189048,1315.6441594041037
3945,short,1511,200,0,1303.0717740980288,1258.3080462415198,1315.8150895276424
3946,short,902,200,0,1303.5606845340171,1260.7720313090704,1315.8150895276433
3947,short,1132,200,0,1304.117271847214,1261.8571194990054,1315.816647690784
3948,long,8000,200,0,1305.1453945261483,1263.739665953805,1315.8166483617176
3949,long,10227,200,1,1306.243100894619,1264.5044078357298,1315.8166509677915
3950,short,1040,200,0,1306.502459741112,1264.8576407769356,1315.8166509961122
3951,long,8551,200,0,1306.7299452610755,1264.8813228616523,1316.2121392474555
3952,long,8852,200,1,1306.9279189171068,1264.8813244268922,1316.2121392474555
3953,long,9528,200,1,1307.4957842558752,1264.8826503375637,1316.2121620423632
3954,short,1249,200,0,1307.5968796508166,1265.508155548293,1316.2123529195865
3955,short,816,200,0,1307.6844137977942,1265.8157081727804,1316.4366566674685
3956,short,780,200,0,1307.8715814015497,1265.8157089880926,1316.4366566675085
3957,short,935,200,0,1308.0960863641483,1265.9447672257215,1316.4366575743245
3958,short,560,200,0,1308.2616134898778,1266.070244102564,1316.4367982659844
3959,short,1147,200,0,1308.6018524623598,1266.082945896543,1317.0230601491844
3960,long,12365,200,1,1308.7650334725736,1266.7488141689707,1317.791804227965
3961,short,1176,200,0,1308.8922325598478,1266.7494480792927,1317.8116054081906
3962,long,9324,200,1,1309.9603552853619,1267.7425884276884,1317.811632759038
3963,short,786,200,0,1310.0530729703873,1267.8012856739822,1317.811661122356
3964,short,868,200,0,1310.0814622217708,1267.8025865792147,1317.811668765568
3965,short,732,200,0,1310.106249222737,1267.8047387448999,1317.851800062476
3966,short,766,200,0,1310.5834620756495,1270.9141809909677,1318.0165084100313
3967,short,587,200,0,1311.3594719755858,1270.9147343934758,1318.017015894046
3968,short,1287,200,0,1311.6477071247077,1271.7107314694538,1318.0170158940473
3969,short,1309,200,0,1311.8782000650122,1271.9710752293631,1318.2934095149826
3970,long,10332,200,0,1312.2116246583284,1271.9710769571736,1318.2935193781807
3971,short,816,200,0,1312.2150330926847,1272.8047631877819,1318.2935193781861
3972,short,1262,200,0,1312.263848523036,1272.946367773915,1318.2997491397307
3973,short,817,200,0,1312.3470006803245,1272.9463783488295,1318.2997505939006
3974,long,13000,200,1,1312.4043304482086,1272.9659688438032,1318.3982760119272
3975,long,8000,200,0,1313.0069541535634,1272.9660121123502,1318.3987512771491
3976,short,795,200,0,1313.1925929397294,1273.022541622883,1318.5396962131886
3977,short,1217,200,0,1313.851183124411,1273.0248271761166,1318.5448109004767
3978,long,9206,200,1,1313.9642463876735,1273.0248280456474,1318.544810900497
3979,short,999,200,0,1314.0711955033148,1273.458241851351,1318.5727424056524
3980,long,13000,200,0,1314.5707729054045,1273.8646732188408,1319.8432866102778
3981,long,8000,200,1,1315.061523487488,1273.8776686305323,1319.8432866964797
3982,short,426,200,0,1315.1540725342254,1273.9131176090627,1319.9274460759432
3983,long,8000,200,0,1315.3820443413226,1273.9149493355255,1319.92813254544
3984,short,1047,200,0,1315.4087119497553,1274.00240664893,1319.9281367322185
3985,short,931,200,0,1316.0740527360679,1274.1011547993764,1319.9281466361417
3986,short,754,200,0,1316.3610665479828,1275.3578026539074,1319.966905479926
3987,short,1794,200,0,1318.0065660616856,1276.7916582451412,1320.0611446240125
3988,short,1207,200,0,1318.2944899053243,1276.8362041181201,1321.1521467989437
3989,short,644,200,0,1318.601712203854,1277.0372209234172,1323.7811464887577
3990,long,10650,200,1,1319.1803188318158,1279.9114231329856,1323.7865250141556
3991,short,780,200,0,1319.391858851754,1280.9990650777356,1323.7867681027858
3992,short,1610,200,0,1319.697842523778,1281.0055824135645,1323.78676811516
3993,short,1185,200,0,1320.0148994857304,1281.3980063649255,1323.880587227521
3994,short,1580,200,0,1320.3674022637674,1281.412771610505,1323.8807688888508
3995,short,845,200,0,1320.8447520627872,1281.4131930108829,1323.9212500161984
3996,short,1048,200,0,1320.9577920119025,1281.4132554922437,1323.9212500168878
3997,long,9198,200,0,1320.964056042173,1283.4302685683858,1323.921250016902
3998,short,1220,200,0,1321.2489326216744,1283.4322498229408,1323.9333940290614
3999,long,9001,200,1,1321.5009433359712,1283.7945109056545,1324.1938811144005
4000,long,8892,200,0,1321.624607169438,1283.8354764419164,1327.0462478590232
4001,long,8000,200,1,1322.0489533671416,1283.836766433592,1327.0495677471517
4002,long,8000,200,0,1322.80926865287,1284.0843038792366,1327.0575502779013
4003,long,8000,200,1,1322.8523363387171,1284.4716213616102,1327.6599003692402
4004,long,13000,200,1,1322.9937567998602,1284.7804683891848,1327.8021367154972
4005,short,1061,200,0,1323.0106056919203,1285.3794278760774,1330.856824609743
4006,short,2658,200,0,1323.2454650243385,1285.4130707358413,1330.8568265415101
4007,short,860,200,0,1324.1691390990945,1285.611633977238,1330.8581154525777
4008,short,1006,200,0,1324.215935798373,1286.8133375497705,1337.2808575871072
4009,long,9227,200,0,1324.726320509879,1288.3645533720048,1337.2808575871131
4010,short,858,200,0,1325.6306687716046,1289.1150939956335,1337.2809533479558
4011,short,1103,200,0,1326.2117805255227,1289.1287200926029,1337.5693624213252
4012,long,10455,200,0,1326.5887990846747,1289.1916919781354,1337.8560061348767
4013,short,1831,200,0,1327.371271646672,1289.191695799539,1337.856826700865
4014,short,889,200,0,1327.3749382942347,1289.3362132044865,1337.856826700865
4015,short,762,200,0,1327.532882093495,1290.3387661786528,1337.858175534831
4016,long,9880,200,0,1327.8949447427742,1290.8490805688411,1337.9688661345813
4017,short,1147,200,0,1328.3013326380517,1290.8560371292942,1337.968874478198
4018,short,820,200,0,1328.3191551079126,1290.856298055888,1337.9688744786943
4019,long,9353,200,1,1328.5378676336168,1291.0476690978162,1337.970443857245
4020,short,641,200,0,1328.6428327610395,1291.1166842944433,1338.3146283431872
4021,short,1289,200,0,1329.2308018722329,1291.2749233698555,1338.3146384778001
4022,short,1277,200,0,1329.3689117524116,1292.289159429805,1338.3146974990939
4023,short,479,200,0,1329.6919414017934,1292.29118318473,1338.3149636495389
4024,short,680,200,0,1329.7815565035119,1292.6974664632219,1338.5715888662799
4025,short,1023,200,0,1330.1826944185057,1292.7082412900772,1338.571590469807
4026,short,715,200,0,1330.239404410058,1292.8133880317732,1339.3933325294618
4027,short,1173,200,0,1330.3016072492649,1292.8144231192648,1339.416064480834
4028,short,996,200,0,1330.3734040404638,1292.8147528536206,1340.0700803905409
4029,short,1193,200,0,1330.4010847578033,1293.007782294042,1340.698260492734
4030,short,978,200,0,1330.437119971635,1293.007886365635,1340.6986225560318
4031,short,1560,200,0,1330.7781435201955,1293.0217704023082,1340.7049497933026
4032,short,683,200,0,1330.7784758135103,1293.66137963104,1340.7049497966557
4033,long,10287,200,1,1331.972369623852,1295.7507539275005,1340.711296736085
4034,short,629,200,0,1332.3912902971542,1297.526366996326,1342.8810685922913
4035,short,994,200,0,1332.39719746889,1297.53454097087,1343.17711173304
4036,short,1490,200,0,1332.5399050311394,1297.7847806412426,1344.5452673506447
4037,short,903,200,0,1332.807116235035,1297.7852438398697,1344.5453971288387
4038,short,668,200,0,1333.1171310142252,1297.7856915627215,1344.545428584248
4039,short,990,200,0,1333.2849145763425,1297.788038714026,1344.5511437091484
4040,short,1021,200,0,1333.317474467939,1298.4715296347163,1344.5511437670693
4041,short,1167,200,0,1333.3416876729295,1298.5320083529994,1344.6487465578116
4042,short,667,200,0,1334.125747888592,1299.336760478904,1344.6528591492672
4043,short,1049,200,0,1334.527965871343,1299.463397755359,1344.652983610686
4044,short,1262,200,0,1334.5483935494667,1299.8319090768498,1344.9758106254367
4045,short,845,200,0,1334.8467492484965,1299.9158769968647,1345.159919153573
4046,long,9144,200,1,1334.8707128645333,1301.47072139886,1345.1599192861438
4047,short,934,200,0,1334.9604572099502,1301.4947119697142,1345.1898232718013
4048,long,8000,200,0,1334.9820159792462,1301.6753575395512,1345.2006399399809
4049,long,9194,200,0,1335.1755454086492,1301.6998398466474,1345.3773933879108
4050,short,1199,200,0,1335.6423748721375,1301.7010395308898,1345.3783663371323
4051,long,8750,200,1,1335.853677627419,1301.701041954318,1345.379612785018
4052,long,10665,200,1,1335.9432455966014,1303.0016416148273,1348.0116833258207
4053,short,1173,200,0,1336.0661793558006,1304.3556269915612,1348.5081057422562
4054,long,8642,200,1,1337.3937056172565,1304.4247351180927,1349.1872750331052
4055,short,699,200,0,1337.4921661851304,1304.424752366372,1349.1872751057676
4056,long,8000,200,1,1337.8090510968123,1304.5301071491283,1349.1872751075064
4057,short,662,200,0,1338.2921648898753,1305.454825799701,1349.9091508492868
4058,short,734,200,0,1338.664749174421,1305.454892958323,1351.0696826523008
4059,short,707,200,0,1339.3656675999962,1305.8966696557306,1351.069683263581
4060,long,12408,200,1,1339.5062196995987,1305.8976994013515,1351.5140151622336
4061,short,1465,200,0,1339.6159473741006,1305.8989614374113,1351.6770886737404
4062,short,1200,200,0,1339.737907710156,1305.8990271452026,1351.6770888653227
4063,short,618,200,0,1340.027021652247,1305.9038481428397,1351.726820183095
4064,long,9438,200,0,1340.0282603711673,1306.9139180279367,1351.8193996883933
4065,short,948,200,0,1340.1168750292063,1306.9529239212202,1351.9757776716667
4066,long,9435,200,1,1340.4403572310111,1306.9762192226285,1353.8300400945209
4067,short,819,200,0,1340.6292658347472,1307.0711591269117,1353.8301149940862
4068,short,691,200,0,1341.2751066270334,1307.1310087955674,1353.8301149940862
4069,short,873,200,0,1341.502197311214,1307.1310344239896,1353.8328036988892
4070,long,9214,200,1,1341.566268619614,1307.6860094208866,1353.8433295013617
4071,short,1447,200,0,1341.749367968834,1307.7234374508487,1353.8433295049747
4072,short,668,200,0,1342.7799904547169,1307.7243633792582,1354.0987213713095
4073,short,635,200,0,1342.858866085673,1307.7325445916936,1354.1212556400976
4074,long,13000,200,1,1342.9473536180278,1308.4749356066775,1354.1725330101126
4075,long,11654,200,0,1343.900368131826,1308.4812621275291,1354.172543580258
4076,long,9139,200,1,1344.8028213870218,1308.4825899890727,1354.1725437482655
4077,long,8906,200,1,1344.8369651423754,1308.5411113177513,1354.1725620135119
4078,long,8774,200,0,1344.8844284221047,1308.6520184087426,1354.1734913561668
4079,long,8156,200,0,1345.1325232538213,1308.6537665075336,1354.1737866897126
4080,short,1084,200,0,1345.1409335326773,1309.0819025980893,1354.17378675222
4081,short,1141,200,0,1345.5417057764844,1309.0836529009655,1354.180454044974
4082,short,785,200,0,1347.0723666442698,1309.11871569191,1354.180462384273
4083,short,1344,200,0,1347.3678617569124,1309.1188617924945,1357.704092458249
4084,short,1101,200,0,1347.9091339021552,1309.1436344516167,1357.704092459357
4085,short,1446,200,0,1348.4811459604807,1309.1440742855257,1357.7040932066257
4086,short,948,200,0,1348.5219763778664,1309.1777456501302,1357.704093210334
4087,short,618,200,0,1348.9456855500011,1309.2018206350456,1357.83822384724
4088,long,9805,200,0,1348.949001932946,1309.2018207571318,1357.8382530653867
4089,short,1439,200,0,1348.9581211582183,1309.2065615810748,1357.8394891165242
4090,long,8251,200,1,1349.4179782777094,1309.5350585874862,1357.8405715583576
4091,short,1191,200,0,1350.3282183717554,1309.5508458617444,1358.1262176346513
4092,short,927,200,0,1350.689956609236,1310.7078371111925,1358.1601467155963
4093,short,925,200,0,1351.3274400535638,1310.7472462798062,1358.5438916930818
4094,short,1682,200,0,1351.341514807522,1310.822633898285,1358.549732421793
4095,short,1278,200,0,1351.541457642104,1310.8226348261423,1358.5497324217945
4096,short,784,200,0,1353.1259016389222,1310.826420475295,1358.549732425325
4097,short,1699,200,0,1353.3221227943015,1310.8290442429113,1358.5609209818147
4098,short,1776,200,0,1353.7970788589175,1310.8290460668527,1358.5641861513093
4099,short,1286,200,0,1355.107309836593,1312.1458175108564,1358.5642000322484
4100,short,1158,200,0,1355.3185635922866,1312.5969723842109,1358.564369113903
4101,long,8434,200,1,1355.5170446822094,1312.9680732172592,1358.5942206503346
4102,short,1323,200,0,1355.5655204767984,1313.0025136632323,1358.925597788496
4103,short,1202,200,0,1355.7786295914575,1313.0542642118044,1358.9255978254205
4104,long,8791,200,1,1357.5031708637832,1313.2136316456222,1359.98231499307
4105,short,1106,200,0,1357.9270228066289,1313.4202949650378,1359.9823150033253
4106,short,1187,200,0,1358.3796366932006,1313.430736935904,1359.9994963080908
4107,short,647,200,0,1359.1358315926707,1313.4532214143492,1359.9995011348233
4108,long,8000,200,1,1359.1844910079187,1313.4564752256579,1360.069579536782
4109,short,1010,200,0,1359.7987195217854,1313.4565099846568,1362.1759342625314
4110,long,11354,200,1,1360.0307905425016,1313.4565614188568,1362.2024883438091
4111,short,554,200,0,1360.106169374935,1313.4644639117346,1362.2663004595731
4112,short,1231,200,0,1360.2576793084675,1313.532339053398,1362.2663005253046
4113,long,9200,200,1,1360.360892904948,1313.5323718734496,1362.2663098323922
4114,long,11279,200,1,1360.7710829009227,1313.5581041908495,1362.4934142441853
4115,short,825,200,0,1361.4933887799616,1313.5588057063671,1362.5765808978636
4116,short,1091,200,0,1361.573948471179,1313.5596941036767,1362.581823884517
4117,short,1186,200,0,1361.7257337731157,1313.7157860693346,1363.060033329254
4118,short,819,200,0,1361.9216736311128,1314.1644619687881,1363.1675349279585
4119,long,10320,200,1,1362.2303150940975,1314.166927911195,1363.9273902972548
4120,long,8537,200,1,1362.59962955938,1314.1670116414318,1363.9374443575755
4121,short,898,200,0,1362.6663262887753,1314.7303365728756,1363.9374443578274
4122,long,9508,200,0,1363.5724883673186,1314.7353034437028,1363.9374448301899
4123,short,1289,200,0,1363.7719451387272,1314.7419385465464,1363.967126525235
4124,long,8000,200,0,1363.9335763470706,1314.7448455075316,1364.7116846334347
4125,long,8000,200,1,1363.9573754546136,1314.744845543014,1364.8175398666315
4126,short,1241,200,0,1364.0696122464653,1314.7449095356583,1364.8263786835778
4127,short,835,200,0,1364.6930846118266,1314.7624258569463,1364.8263787183923
4128,long,10958,200,1,1365.3292085562816,1316.968670215237,1364.8921107335736
4129,long,9270,200,0,1365.407327398012,1316.9776743086657,1364.8949154524548
4130,long,8000,200,1,1365.902347860735,1317.4820076141978,1365.0913997043706
4131,short,1646,200,0,1366.7595912577628,1317.5034060899318,1365.51352790695
4132,long,8431,200,1,1367.196778170028,1317.5071964059252,1365.5140337771097
4133,long,8821,200,0,1368.5158165881655,1317.5166237917508,1365.5140337808125
4134,short,686,200,0,1369.0660463951833,1317.5208432060833,1365.5143301248786
4135,long,8078,200,0,1369.9225216044479,1317.9043965215715,1365.5143301249975
4136,short,1111,200,0,1370.2499724650097,1317.935773007454,1365.5143301249977
4137,short,942,200,0,1370.3180533104166,1317.9397652908322,1366.5159267050408
4138,long,8690,200,0,1370.5898696565653,1317.9508581577525,1367.1374153490633
4139,short,705,200,0,1370.6857477203484,1318.0241947076552,1367.2053844037957
4140,short,1314,200,0,1371.4613991647616,1318.0242576931432,1367.919653051016
4141,short,871,200,0,1371.4916264558544,1318.5389392391603,1367.9368725151467
4142,short,820,200,0,1372.3842487197928,1318.626048442175,1367.9369222777332
4143,short,1164,200,0,1373.6766369174463,1318.775613669109,1367.936924784222
4144,short,1571,200,0,1373.700204367533,1319.1375470539733,1367.9369249364206
4145,long,9500,200,0,1373.942473026683,1319.153136606522,1367.9570944033003
4146,short,1025,200,0,1374.814302053532,1319.1531594218454,1369.6430263829207
4147,short,965,200,0,1375.0673662786046,1319.1534328048756,1369.6509932468216
4148,long,9974,200,0,1375.164235921114,1319.1539622903083,1369.6509933147754
4149,short,1343,200,0,1375.4229410640264,1319.1732287667226,1369.6703528531605
4150,short,957,200,0,1375.6551303853087,1319.347395136948,1369.6711572951904
4151,short,2373,200,0,1375.882043581914,1319.3875079174964,1369.6753720883983
4152,short,1328,200,0,1375.8908400379983,1319.4211275337211,1369.6753720884024
4153,long,8247,200,1,1375.9650001451291,1319.4211287008075,1369.6753720884028
4154,short,1526,200,0,1376.6516751414792,1319.4549174599777,1369.6863035254653
4155,short,963,200,0,1377.1241558641768,1319.4556195520254,1369.7041120292065
4156,short,1807,200,0,1377.1468334506988,1319.7088527520946,1370.10100853577
4157,short,1354,200,0,1377.2351051985643,1319.7110005353916,1374.3904934510877
4158,short,663,200,0,1377.4559374574444,1320.1956788400971,1374.3904934511581
4159,long,8000,200,0,1377.6140231346653,1320.1956800564678,1374.3909564221028
4160,short,1012,200,0,1377.7215107297795,1320.1965964038054,1375.1828807972202
4161,short,989,200,0,1377.7257291535318,1320.4477998396949,1375.8355868863378
4162,short,1395,200,0,1378.1812479333466,1324.5047692955884,1375.8713230444687
4163,short,1213,200,0,1378.7460743735205,1324.505047017445,1375.8713241593482
4164,short,907,200,0,1378.7598247466324,1325.5599614290422,1375.871326369828
4165,short,929,200,0,1378.7672687399686,1325.5748234397201,1375.871327662452
4166,long,8000,200,1,1379.0541280952204,1325.5748621942614,1375.871362083327
4167,long,8000,200,1,1380.1238045405375,1325.574873424114,1375.9519910796791
4168,short,1066,200,0,1380.559591771319,1325.5748771915914,1375.9528061670444
4169,long,8000,200,0,1380.7553173491226,1325.5749029065864,1375.952808565021
4170,short,1404,200,0,1380.9048748198222,1325.5849056012435,1375.9528085680938
4171,short,961,200,0,1381.8819301599324,1325.9982457989413,1376.2583897576849
4172,short,690,200,0,1381.9782199732222,1325.998271327282,1376.2852763474527
4173,long,9706,200,1,1382.5124031464468,1326.611576730518,1376.28534641354
4174,short,1532,200,0,1382.9314260163708,1326.6783689204058,1376.3048650565713
4175,long,8735,200,0,1383.0750205547095,1326.6802230099827,1376.3558096286429
4176,short,490,200,0,1383.7529682823106,1326.73298690798,1376.3559888240447
4177,short,1335,200,0,1384.3655992502001,1328.2243715429706,1376.5018830159702
4178,short,755,200,0,1384.370504485017,1328.2464616253453,1376.5019431721903
4179,short,1202,200,0,1384.442301531654,1328.5035869401001,1376.5511266899857
4180,short,1059,200,0,1385.178825272002,1328.7298829903025,1376.5511761662478
4181,short,515,200,0,1385.8325537406163,1328.813430732172,1376.5511761723276
4182,short,969,200,0,1385.919415412445,1329.0520892640038,1376.5511966181293
4183,short,1302,200,0,1386.112781215085,1329.584351191117,1376.551196858246
4184,short,711,200,0,1386.4002981221633,1329.9152624075398,1376.5513136878837
4185,short,642,200,0,1386.5266331356886,1330.119537643792,1376.5521531756617
4186,long,8935,200,0,1387.3302229526942,1330.363330002832,1376.5702480432717
4187,short,989,200,0,1387.6016257393123,1330.3633302917315,1376.6021520912132
4188,short,960,200,0,1388.565823655508,1330.364632713219,1376.6021520913596
4189,short,984,200,0,1388.9220083361554,1330.3646339737486,1376.6116935930631
4190,long,8140,200,0,1389.2645765886682,1330.3801989230567,1376.611693647859
4191,short,872,200,0,1389.7786580703425,1331.0964888552783,1376.61201334825
4192,short,1227,200,0,1390.1812994017816,1331.098789238388,1376.612150000025
4193,short,937,200,0,1390.3749843566366,1331.0987892539051,1377.0549261972856
4194,long,11196,200,0,1390.877784243017,1331.1534208204453,1377.054932596994
4195,short,807,200,0,1390.8999352878259,1331.1572830336916,1377.0549325970007
4196,long,8000,200,0,1391.1085965085176,1332.9900451583392,1377.0961469805573
4197,short,1273,200,0,1391.6695022562642,1332.990049859792,1377.1071380815242
4198,short,1004,200,0,1393.244852858108,1333.06354017962,1377.4329962899646
4199,long,8644,200,1,1393.5612351227178,1333.0636692264075,1377.43333122641
4200,short,779,200,0,1393.6033598462955,1333.0636773406916,1377.4333316574116
4201,short,1006,200,0,1394.1673501279379,1333.226638116024,1377.4333632493517
4202,short,1125,200,0,1394.2019703731771,1333.226638118394,1377.4350097449058
4203,short,758,200,0,1394.4328138320707,1333.2371998462575,1377.4350117460262
4204,short,988,200,0,1395.0479847377362,1334.083804244696,1377.4350135600587
4205,short,864,200,0,1395.3624626922597,1334.0840918761312,1377.5994362646873
4206,short,865,200,0,1395.7740091276837,1334.0840933887862,1377.5994469813563
4207,short,917,200,0,1395.7869765313933,1335.3244886376358,1377.5994470121195
4208,short,920,200,0,1396.1172742226938,1335.4712280061144,1377.5994623857462
4209,long,8174,200,1,1396.275932203155,1335.8094747126104,1378.8439572706704
4210,short,772,200,0,1397.5006864527168,1335.8108847809315,1378.8440802100731
4211,short,1185,200,0,1397.7077704292003,1335.8359179087145,1378.8531262703734
4212,short,1177,200,0,1398.0479800583437,1335.8398162543494,1378.9040630813395
4213,short,1425,200,0,1398.4075928049463,1335.8965727241957,1378.90406642728
4214,short,1350,200,0,1398.6935327190322,1337.5960411932197,1378.906421924215
4215,short,1540,200,0,1399.1089319853454,1337.6035328023906,1378.9086630231247
4216,short,1276,200,0,1399.1113177380753,1337.8343589391134,1378.9086638242745
4217,short,1027,200,0,1399.1636195410601,1337.8848253744072,1380.9936070494025
4218,short,552,200,0,1399.6627525555268,1337.8860849408502,1380.9959112436902
4219,short,1001,200,0,1399.7712564572207,1337.8874672991635,1380.9982382526277
4220,short,1090,200,0,1399.9966734728296,1337.8874690531836,1380.9988601524965
4221,short,1022,200,0,1400.0497097915456,1337.9553829806466,1380.9991766815956
4222,short,1168,200,0,1400.119456308845,1338.427339153975,1380.9992741425358
4223,long,9285,200,1,1400.1366541436046,1338.4489822364822,1380.9992900767056
4224,short,1360,200,0,1400.6386282412595,1338.449064868385,1381.0513303893997
4225,long,8000,200,0,1400.6944623865586,1338.8192820256393,1381.7015648382296
